nHbondA,nHbondD,nNH2,nAHC,nACC,nHC,nRbond,nR,nNNO2,nONO2,nNO2,nC(NO2)3,nC(NO2)2,nC(NO2),MinPartialCharge,MaxPartialCharge,MOLvolume,nH,nC,nN,nO,PBF,TPSA,ob,total energy,molecular weight,PMI3,nOCH3,nCH3,Eccentricity,PMI2,PMI1,NPR1,NPR2,ESTATE_0,ESTATE_1,ESTATE_2,ESTATE_3,ESTATE_4,ESTATE_5,ESTATE_6,ESTATE_7,ESTATE_8,ESTATE_9,ESTATE_10,ESTATE_11,ESTATE_12,ESTATE_13,ESTATE_14,ESTATE_15,ESTATE_16,ESTATE_17,ESTATE_18,ESTATE_19,ESTATE_20,ESTATE_21,ESTATE_22,ESTATE_23,ESTATE_24,ESTATE_25,ESTATE_26,ESTATE_27,ESTATE_28,ESTATE_29,ESTATE_30,ESTATE_31,ESTATE_32,ESTATE_33,ESTATE_34,ESTATE_35,ESTATE_36,ESTATE_37,ESTATE_38,ESTATE_39,ESTATE_40,ESTATE_41,ESTATE_42,ESTATE_43,ESTATE_44,ESTATE_45,ESTATE_46,ESTATE_47,ESTATE_48,ESTATE_49,ESTATE_50,ESTATE_51,ESTATE_52,ESTATE_53,ESTATE_54,ESTATE_55,ESTATE_56,ESTATE_57,ESTATE_58,ESTATE_59,ESTATE_60,ESTATE_61,ESTATE_62,ESTATE_63,ESTATE_64,ESTATE_65,ESTATE_66,ESTATE_67,ESTATE_68,ESTATE_69,MP_K,SMILES
5,0,0,0,2,0,8,2,0,0,2,0,0,2,-0.49676818,0.338741721,292.184,14,16,2,7,0.863071393,121.81,-1.479426291,95.70849338,346.295,6492.046151,1,3,0.978822768,5551.219304,6492.046151,0.204709521,0.855080074,2,0,0,0,0,7,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,0,3.138044191,0,0,0,0,9.449325622,-0.655810658,0,0,-0.893409208,-0.066269633,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.61769614,0,0,0,33.9563095,10.27558092,0,0,0,0,0,632.15,COC1=CC=C(C=C1)C(C)OC(=O)C1=CC(=CC(=C1)N(=O)=O)N(=O)=O
4,0,0,0,3,1,6,4,0,0,1,0,0,1,-0.496387898,0.27175278,405.92,28,26,2,4,1.575347578,64.84,-2.295207627,112.5529415,432.52,5799.188303,1,8,0.864383049,4867.144829,5799.188303,0.502833914,0.839280357,4,0,0,0,0,13,3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,7.955837034,0,0,0,0,24.81440395,-2.434272487,0,0,0,3.942724618,0,-0.124003643,0,0,0,0,0,0,0,0,0,0,1.676018519,-0.227703137,0,0,0,12.48545111,12.00942626,0,0,0,0,0,435.15,COC1=CC=C(C=C1C1C(C(ON1C1=CC=CC=C1)C1=CC=CC=C1)N(=O)=O)C(C)(C)C
3,0,0,0,1,0,4,1,0,0,2,0,0,2,-0.490129855,0.317273065,158.608,6,7,2,5,0.213188284,95.51,-0.96956147,66.98219639,198.134,1451.931593,1,0,0.949188788,1066.122762,1451.931593,0.314707236,0.73427892,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,1.258101852,0,0,0,0,3.19537037,0,0,0,0,-0.750185185,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.432268519,0,0,0,20.77594246,4.677096561,0,0,0,0,0,367.15,COC1=C(C=C(C=C1)N(=O)=O)N(=O)=O
5,0,0,0,2,1,8,4,0,0,1,0,0,1,-0.496748464,0.31799652,408.816,30,25,2,5,1.183926473,81.91,-2.190703116,128.6381358,438.524,5870.021786,1,12,0.880384573,4373.409061,5870.021786,0.474260481,0.745041368,2,0,7,0,0,8,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,3.442079689,0,5.388697457,0,0,14.79652785,-0.086599086,0,0,-0.369412793,1.97840881,0,-1.092878638,0,0,0,0,0,0,0,0,0,0,2.027788486,-0.421125782,0,0,0,25.67106408,11.56491479,0,0,0,0,0,434.15,COC1=CC=C(C(=C1)C1(CCN(C)C1)C(=O)OC1CCCCC1C1=CC=CC=C1)N(=O)=O
4,0,0,0,1,1,6,2,0,0,1,0,0,1,-0.492844264,0.423391213,254.656,11,13,2,5,0.288347311,81.91,-1.276869959,89.49603742,332.234,3650.18052,2,3,0.933975363,2524.028735,3650.18052,0.357337405,0.691480523,3,0,0,0,0,2,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,3,0,0,0,3.633848852,0,0,0,0,2.122978553,0,0,0,0,-3.086391251,-0.685625,-5.089609906,0,0,0,0,0,0,0,0,0,0,0,-1.33203869,0.768518519,0,0,22.99402683,9.919736946,0,40.03141086,0,0,0,527.15,COC1=CC2=C(C=C1OC)C(=C(C(=O)N2C)N(=O)=O)C(F)(F)F
8,1,1,1,1,2,9,4,0,0,1,0,0,1,-0.492691007,0.356612372,344.648,21,19,5,5,1.193575483,127.03,-1.743686726,160.6979382,399.407,5747.751042,3,7,0.919705512,4880.154545,5747.751042,0.392608929,0.849054615,3,0,4,0,0,2,0,0,0,0,9,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,1,3,0,0,0,0,0,4.606101842,0,3.502049873,0,0,3.600627362,0,0,0,0,4.211670105,0.136020119,0,0,5.87471114,0,0,0,0,0,0,0,8.804217136,0,-0.542802999,1.456656274,0,0,11.57282681,16.3717622,0,0,0,0,0,543.15,COC1=CC(=CC(OC)=C1OC)C1=C2CCCCC2=NC2=C(C(N)=NN12)N(=O)=O
3,1,1,0,1,0,4,1,0,0,1,0,0,1,-0.494291934,0.27385204,174.272,7,7,2,3,0.109808622,78.39,-0.789249496,47.78286538,294.048,2342.906584,1,0,0.948653597,1605.206531,2342.906584,0.316316854,0.685134671,1,0,0,0,0,2,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1.422122071,0,0,0,0,2.704274074,0,0,0,0,1.353148148,0,0,0,5.607041761,0,0,0,0,0,0,0,0,0,-0.482022222,0,0,0,10.43845049,4.882375926,0,0,0,0,1.922825926,427.15,COC1=C(N)C(I)=CC(=C1)N(=O)=O
24,0,0,0,0,1,20,2,0,7,0,0,0,0,-0.378695912,0.294543002,487.872,19,14,7,24,1.186044583,394.28,-0.322846722,321.0864133,669.331,13884.90567,1,12,0.913071081,11126.86809,13884.90567,0.407800442,0.801364327,1,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,10,0,0,0,0,0,0.921282303,0,-2.995602425,0,0,0,-21.79732235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.49974556,0,0,0,77.6650267,45.87466795,0,0,0,0,0,406.15,COC1C(CON(=O)=O)CC(OC2OC(CON(=O)=O)C(ON(=O)=O)C(ON(=O)=O)C2ON(=O)=O)C(ON(=O)=O)C1ON(=O)=O
5,0,0,0,0,1,7,1,0,0,1,0,0,1,-0.435623277,0.304438667,223.24,17,10,1,6,0.793397955,87.9,-1.456867099,68.42666799,247.247,1999.166257,1,7,0.936533102,1608.920237,1999.166257,0.350579162,0.804795615,4,0,1,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,5.764509558,0,-0.02537037,0,0,0,-2.095270219,0,0,-0.524291856,0,0,-1.326851852,0,0,0,0,0,0,0,0,0,0,0,-0.406068594,0,0,0,21.99908833,15.37909203,0,0,0,0,0,347.15,COC1C(C)OC(CC1(C)N(=O)=O)OC(C)=O
4,0,0,1,0,1,4,1,0,0,1,0,0,1,-0.476088207,0.426085611,131.696,7,5,3,3,0.330666653,70.19,-1.069731593,85.68480314,157.129,736.2720233,1,0,0.917898312,500.8052188,736.2720233,0.396815687,0.680190477,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,2.988935185,0,0,0,0,1.330324074,0,0,0,0,-0.092592593,0,0,0,0,0,0,0,0,0,0,0,3.524953704,0,-0.584490741,1.442592593,0,0,10.2437037,4.736203704,0,0,0,0,0,411.15,COC1=C(N=CN1C)N(=O)=O
9,1,1,1,2,1,8,3,0,0,4,0,0,4,-0.488526328,0.319843513,311.392,8,13,8,9,0.212870025,238.52,-0.799921105,234.3345529,420.254,7855.466887,1,0,0.965513473,5947.227697,7855.466887,0.260353093,0.757081378,1,0,0,0,0,3,0,0,0,0,7,2,0,0,1,0,0,0,0,0,0,0,2,0,4,1,0,0,4,1,0,0,0,0,0,1.054751634,0,0,0,0,2.044936522,0,0,0,0,-4.601683988,-0.886140401,0,0,5.715238961,0,0,0,0,0,0,0,7.659090136,0,-3.777923194,0.568696145,0,0,44.8964147,4.93020479,0,0,0,0,0,502.15,COC1=C(C=C(C2=NN(N=C12)C1=CC(=CC(=C1N)N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O
8,0,0,2,1,2,3,3,0,0,1,0,0,1,-0.48842861,0.344294132,171.56,3,7,5,5,0.201148261,130.21,-0.708820628,181.2338966,237.131,1706.516435,1,0,0.867471001,938.9346734,1706.516435,0.49748775,0.550205468,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,1,2,0,0,0,0,1.273609221,0,0,0,0,0,0,0,0,0,-0.470925926,0.3425,0,0,0,0,0,0,0,0,0,0,14.1041336,0,-0.653287037,0,0,0,10.99546863,4.94212963,8.97090325,0,0,0,0,407.15,COC1=C(C2=NON=C2C2=NON=C12)N(=O)=O
6,0,0,0,1,0,9,1,0,0,3,0,0,3,-0.485145854,0.366827969,234.08,9,9,3,9,0.641184514,157.11,-0.712791589,147.3587038,303.183,2505.023136,3,0,0.82564547,1445.884167,2505.023136,0.564189293,0.577193937,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,2.833472222,0,0,0,0,0,0,0,0,0,-5.490277778,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.216944444,0,0,0,33.2075496,13.95865079,0,0,0,0,0,346.15,COC1=C(C(OC)=C(C(OC)=C1N(=O)=O)N(=O)=O)N(=O)=O
5,0,0,0,2,2,5,5,0,0,1,0,0,1,-0.351236336,0.341014426,357.008,24,22,2,5,1.205546083,74.07,-2.059729522,132.7657558,396.443,4017.948781,1,11,0.776138589,3375.73475,4017.948781,0.630562361,0.840163709,1,0,3,0,0,10,5,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,1.649240205,0,2.669310516,0,0,19.78631716,-1.894625378,0,0,0,2.015554611,0,-0.81573956,0,0,0,0,0,0,0,0,0,0,1.383055556,-0.35053973,0,0,0,11.93489599,17.93763464,0,0,0,0,0,424.15,COC12CCCC1C(C1C(C(ON1O2)N(=O)=O)C1=CC=CC=C1)C1=CC=CC=C1
6,0,0,0,1,2,8,3,0,0,1,0,0,1,-0.497100735,0.330011573,383.968,17,18,2,6,1.222326139,98.98,-1.246995646,122.8242063,495.768,7519.521205,1,8,0.901558195,5484.89028,7519.521205,0.432657857,0.729420149,3,0,1,0,0,4,2,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0,3,0,0,5.047895631,0,-0.458117954,0,0,5.545007291,-1.512914777,0,0,-0.54363962,0.344071819,0,-2.476568832,0,0,0,0,0,0,0,0,0,0,1.389834971,-0.528614907,0,0,0,37.05837015,10.68097552,0,0,17.01149227,0,0,448.15,COC1=C(C(=O)N2C1SC(C)(C)C2C(=O)OCC(Cl)(Cl)Cl)C1=CC=C(C=C1)N(=O)=O
5,0,0,1,1,2,7,3,0,0,2,0,0,2,-0.46878541,0.274984723,311.384,18,17,2,7,1.04625724,117.88,-1.590670712,149.8417439,362.338,3614.623735,1,7,0.885143242,3091.245035,3614.623735,0.465318645,0.855205206,2,0,1,0,0,7,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,1,0,0,0,0,3.086337239,0,0.180348403,0,0,10.59882448,-3.088532218,0,0,0,0.32267432,0,-1.154421296,0,0,0,0,0,0,0,0,0,0,0,-1.041502504,0,0,0,23.30981859,11.32294478,5.40368961,0,0,0,0,397.15,COC1(C)CC(C(C(O1)C1=C(C=CC=C1)N(=O)=O)N(=O)=O)C1=CC=CO1
4,1,0,0,1,0,8,1,0,0,1,0,0,1,-0.332400335,0.295587422,225.056,14,11,2,5,1.06730589,90.7,-1.511273917,72.36717429,254.242,2083.197561,2,2,0.931449496,1843.826691,2083.197561,0.363870632,0.885094494,2,0,1,0,0,5,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,2.6725,0,-0.845928997,0,0,8.625856875,0,0,0,-0.79856198,0.533979592,0,-1.519490741,0,0,0,0,2.352453704,0,0,0,0,0,0,-0.725787037,0,0,0,21.7192391,10.29724868,0,0,0,0,0,375.15,COC(NC(=O)CN(=O)=O)(OC)C1=CC=CC=C1
7,0,0,1,2,1,9,3,0,0,1,0,0,1,-0.451466746,0.42992219,368.024,19,21,5,5,1.640528805,119.93,-1.766639218,124.9329906,421.413,3970.501465,1,4,0.682968902,3536.496593,3970.501465,0.730447451,0.890692681,1,0,2,0,1,11,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,3,1,0,0,0,0,0,1.19190777,0,0.267845707,0,0.852546296,19.35331344,0,0,0,-1.539544585,0.778554735,0,0,0,0,0,0,0,0,0,0,3.91478584,3.755174969,0.955328326,-0.73153678,1.376485969,0,0,36.24240658,4.708422451,0,0,0,0,0,401.15,COC(=O)N(CC1=CC=CC=C1)\N=C\C(=O)C1=C(N=CN1CC1=CC=CC=C1)N(=O)=O
5,0,0,1,1,1,4,2,0,0,1,0,0,1,-0.462882751,0.383829813,202.944,8,11,2,5,0.481893713,95.47,-1.354602084,108.8771777,248.194,2446.226396,1,2,0.97938091,2099.011054,2446.226396,0.202022359,0.858060831,1,0,0,0,0,5,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,1.107906274,0,0,0,0,8.422190728,0,0,0,-0.933906368,-0.515272109,0,0,0,0,0,0,0,0,0,0,0,3.559166667,0,-0.717175926,0,0,0,22.31811303,4.399164305,4.697973356,0,0,0,0,326.15,COC(=O)C1=C(C(=NO1)C1=CC=CC=C1)N(=O)=O
8,1,0,0,2,2,8,4,0,0,1,0,0,1,-0.465361794,0.339460349,384.864,24,22,2,8,1.435763034,118.39,-1.729132845,167.6518953,444.44,6970.092556,2,7,0.927849002,6237.377598,6970.092556,0.37295607,0.894877299,2,0,1,0,0,9,6,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,0,0,2.671634346,0,0.111007182,0,0,15.79159785,-5.512146678,0,0,-0.568720139,1.359778022,0,0,0,0,0,0,3.071467467,0,0,0,0,0,0,-0.404759779,0,0,0,24.40197116,28.01333748,0,0,0,0,0,440.15,COC1OC2COC(OC2C(C1NC1=CC=CC=C1C(=O)OC)N(=O)=O)C1=CC=CC=C1
5,2,1,0,3,0,9,3,0,0,1,0,0,1,-0.465401438,0.337989211,353.968,21,22,3,4,0.735128402,107.49,-2.065686762,105.4153428,391.427,9859.098407,1,4,0.991972617,9014.106543,9859.098407,0.126452867,0.914293191,2,0,1,0,0,10,0,0,0,1,8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,3.305662527,0,0.351820832,0,0,17.48175505,0,0,0,-0.382362361,5.166577792,0,0,0,5.922275475,0,0,3.215533037,0,0,0,0,0,0,-0.445614818,0,0,0,23.04607742,4.891290778,0,0,0,0,0,457.15,COC(=O)C1=C(C(C)=CC=C1)C1=CC=C(NCC2=CC(=CC=C2N)N(=O)=O)C=C1
4,0,0,0,3,1,6,4,0,0,1,0,0,1,-0.467460753,0.328941596,366.152,22,24,2,4,1.232529693,72.68,-2.188194923,100.7337717,402.45,4980.337405,1,6,0.868561434,3512.555091,4980.337405,0.495581512,0.705284563,1,0,0,0,0,15,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,1.323978647,0,0,0,0,27.9027414,-3.15603647,0,0,-0.487974773,2.274429327,0,0,0,0,0,0,0,0,0,0,0,0,1.853472222,-0.255740741,0,0,0,25.46925942,5.146695956,0,0,0,0,0,489.15,COC(=O)C1C(C(C(N1C1=CC=CC=C1)C1=CC=CC=C1)N(=O)=O)C1=CC=CC=C1
9,0,0,0,0,0,10,1,0,0,1,0,0,1,-0.46542622,0.341855055,295.272,15,14,1,10,0.739267854,148.34,-1.142634391,130.0310559,357.271,3607.625079,4,8,0.866760322,2277.738425,3607.625079,0.498724918,0.631367832,5,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,0,0,0,0,0,4.554581916,0,0,0,0,0,0,0,0,-8.359010771,0,0,-2.590046296,0,0,0,0,0,0,0,0,0,0,0,-1.009537037,0,0,0,60.30067177,17.97135535,0,0,0,0,0,378.15,COC(=O)C1=C(C(=O)OC)C(C)(C(C(=O)OC)=C1C(=O)OC)N(=O)=O
9,0,0,0,0,0,10,1,0,0,1,0,0,1,-0.465424504,0.394763923,294.936,15,14,1,10,0.715108985,148.34,-1.142634391,120.7929992,357.271,3359.997992,4,8,0.879038399,2479.893605,3359.997992,0.476750975,0.738064014,5,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,0,0,0,0,0,4.716618953,0,0,0,0,0,0,0,0,-8.216256141,0,0,-3.122476852,0,0,0,0,0,0,0,0,0,0,0,-1.211527778,0,0,0,60.6448219,17.91592545,0,0,0,0,0,402.15,COC(=O)C1=C(C(=O)OC)C(C(=O)OC)(C(C(=O)OC)=C1C)N(=O)=O
4,0,0,0,1,0,6,2,0,0,1,0,0,1,-0.468241821,0.319750852,279.264,19,16,1,5,1.085975298,86.51,-1.913961388,89.19228774,305.33,2188.826909,1,10,0.736440674,1695.672398,2188.826909,0.676502131,0.774694605,1,0,5,0,0,5,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1.222403156,0,1.478520093,0,0,8.738922036,-0.801898148,0,0,-0.908142479,0.624861111,0,-1.443032407,0,0,0,0,0,0,0,0,0,0,0,-0.468013511,0,0,0,36.14692484,4.86513818,0,0,0,0,0,373.15,COC(=O)C1(CCCCC1=O)C(CN(=O)=O)C1=CC=CC=C1
6,0,0,0,3,1,8,4,0,0,1,0,0,1,-0.466797781,0.344049844,412.2,24,26,2,6,1.313744916,98.98,-2.016674786,120.1861861,460.486,5550.235377,2,7,0.836228176,4166.449258,5550.235377,0.548381653,0.750679742,2,0,0,0,0,15,3,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,2.323929516,0,0,0,0,26.09120528,-3.542384732,0,0,-1.85678288,1.500427532,0,-2.148361678,0,0,0,0,0,0,0,0,0,0,1.505092593,-0.41775463,0,0,0,40.05334184,10.34441043,0,0,0,0,0,477.15,COC(=O)C1(C(C(C(N1C1=CC=CC=C1)C1=CC=CC=C1)N(=O)=O)C1=CC=CC=C1)C(=O)OC
8,0,0,0,3,1,11,4,0,0,2,0,0,2,-0.466797405,0.344082504,472.536,25,28,3,9,1.518141964,159.19,-1.739896195,156.7422921,547.52,7250.019332,2,9,0.846599199,6549.96625,7250.019332,0.532230962,0.903441212,3,0,0,0,0,14,2,0,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,2,0,0,0,0,0,3.047646884,0,0,0,0,20.54552601,-3.374436781,0,0,-3.37477592,0.077855395,0,-5.281803193,0,0,0,0,0,0,0,0,0,0,1.218531116,-1.454647791,0,0,0,66.43626619,10.27875,0,0,0,0,0,436.15,COC(=O)C1(C(C2=CC=C(C=C2)N(=O)=O)C(C(N1C1=CC=CC=C1)C1=CC=CC=C1)(C(C)=O)N(=O)=O)C(=O)OC
9,0,0,0,3,1,11,4,0,0,2,0,0,2,-0.466797388,0.387538592,481.224,25,28,3,10,1.612177149,168.42,-1.662067587,169.4629917,563.519,7779.956672,3,8,0.861626833,6968.495009,7779.956672,0.507542314,0.895698434,3,0,0,0,0,14,2,0,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,3,0,0,0,0,0,2.93205399,0,0,0,0,20.10635485,-3.615270114,0,0,-3.883751732,-0.136685237,0,-5.576178193,0,0,0,0,0,0,0,0,0,0,1.158531116,-1.56691631,0,0,0,66.78233624,15.3132261,0,0,0,0,0,477.15,COC(=O)C1(C(C2=CC=C(C=C2)N(=O)=O)C(C(N1C1=CC=CC=C1)C1=CC=CC=C1)(C(=O)OC)N(=O)=O)C(=O)OC
9,1,0,0,1,0,11,1,0,0,3,0,0,3,-0.466975431,0.350006855,299.208,11,12,3,12,0.973828019,211.48,-0.719730933,141.3271162,389.229,4159.833187,2,3,0.880109132,3329.694909,4159.833187,0.474771436,0.800439527,2,0,0,0,0,2,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,5,3,0,0,0,0,0,1.664705355,0,0,0,0,0.696816421,-4.654484967,0,0,-2.826419911,-4.692985875,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.603911985,0,0,9.793806847,56.32425577,13.3211425,0,0,0,0,0,415.15,COC(=O)C(O)C(OC1=C(C=C(C=C1N(=O)=O)N(=O)=O)N(=O)=O)C(=O)OC
3,2,0,2,2,2,7,4,0,0,1,0,0,1,-0.468526264,0.31360824,334.704,19,21,3,4,1.318958753,101.02,-2.01517984,156.8940411,377.4,4040.069726,1,5,0.771934745,3296.809945,4040.069726,0.635701777,0.816027982,1,0,1,0,0,10,2,0,0,1,2,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1.308158305,0,-0.387776597,0,0,18.64247276,-1.496701625,0,0,-0.498255385,1.423668745,3.451626669,0,0,0,0,0,0,6.306438571,0,0,0,0,0,-0.377753212,0,0,0,24.36436374,5.072115221,0,0,0,0,0,465.15,COC(=O)C(C(CN(=O)=O)C1=CNC2=CC=CC=C12)C1=CNC2=C1C=CC=C2
5,0,0,0,1,0,6,1,0,0,1,0,0,1,-0.465195501,0.34599844,246.168,10,12,1,6,0.834184068,95.74,-1.072982806,87.66878037,344.117,3932.252786,2,3,0.95403869,3150.056639,3932.252786,0.299683463,0.801081927,2,0,0,0,0,4,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,1,0,2.252756011,0,0,0,0,5.299341459,0,0,0,-1.945271689,0.299200103,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.552654636,0,0,0,33.72490542,9.00807398,0,0,0,3.104993622,0,372.15,COC(=O)C(C(=O)OC)=C(Br)C1=CC=C(C=C1)N(=O)=O
7,0,0,1,0,1,6,1,0,0,1,0,0,1,-0.465792674,0.381398742,207.536,9,9,3,6,0.482885184,113.56,-1.035094669,112.4245809,255.186,2848.400982,2,2,0.976047077,2379.879154,2848.400982,0.217559424,0.83551409,2,0,0,0,1,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,0,0,0,0,2.238974238,0,0,0,0.844483182,1.995555556,0,0,0,-1.898702759,-0.463269558,0,0,0,0,0,0,0,0,0,0,0,3.449566799,0,-0.732598025,1.00087963,0,0,32.96588191,8.808811492,0,0,0,0,0,375.15,COC(=O)\C=C(\N1C=NC(=C1)N(=O)=O)C(=O)OC
4,0,0,0,1,0,5,1,0,0,1,0,0,1,-0.465293567,0.342252459,216.16,8,11,1,5,0.836780204,86.51,-1.249028378,73.17181947,269.64,2768.264519,1,3,0.957638723,2323.267708,2768.264519,0.287972352,0.839250618,1,0,0,0,1,4,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,1.116902697,0,0,0,0.273392227,5.119686319,0,0,0,-1.325814384,0.197874491,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.567122229,0,0,0,32.42986718,4.387092545,0,0,5.855614764,0,0,413.15,COC(=O)C(\C=O)=C(\Cl)C1=CC=C(C=C1)N(=O)=O
5,1,0,1,1,1,6,2,0,0,1,0,0,1,-0.367261408,0.342758711,235.192,12,12,4,2,0.26306881,80.95,-1.62278802,75.09517656,276.321,3010.241331,0,1,0.946555475,2117.458384,3010.241331,0.322541057,0.703418149,2,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,3.358888889,0,0,0,0,9.369654825,0,0,0,0,1.782578893,0,0,0,0,0,0,2.755674367,0,0,0,0,8.475555556,0,-0.465833333,0,0,0,11.08040218,0,0,0,0,0,0,488.15,CNC1=NC(=NC(SC)=C1N(=O)=O)C1=CC=CC=C1
5,2,0,0,1,1,5,2,0,0,1,0,0,1,-0.371055914,0.340052886,228.592,13,12,5,2,0.590210992,91.92,-1.759891213,102.1607251,259.269,2618.665711,0,2,0.956979575,2055.337164,2618.665711,0.290155291,0.78487955,2,0,0,0,0,5,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,3.232721088,0,0,0,0,9.03893117,0,0,0,0.669154856,0.636252834,0,0,0,0,0,0,5.521537777,0,0,0,8.401950586,0,0,-0.484675926,0,0,0,11.15873047,0,0,0,0,0,0,520.15,CNC1=NC(NC)=C(\C1=N\C1=CC=CC=C1)N(=O)=O
5,3,0,0,1,0,7,1,0,0,1,0,0,1,-0.369176546,0.3428211,253.648,14,12,4,3,0.847030199,96.3,-1.523401929,111.6887528,294.336,3165.777597,0,2,0.931165694,2649.971106,3165.777597,0.364596284,0.837067995,2,0,0,0,0,5,0,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3.02175359,0,0,0,0,8.315811497,0,0,0,-1.035461126,0.368530801,0,0,0,0,0,0,7.569985198,0,0,0,0,0,0,-0.656805556,0,0,0,22.94384417,0,0,0,0,0,0,449.45,CNC(NC)=C(C(=S)NC(=O)C1=CC=CC=C1)N(=O)=O
5,2,0,0,1,0,8,1,0,0,1,0,0,1,-0.369185926,0.340396581,270.792,16,13,4,3,0.990525391,96.63,-1.609896651,100.5681254,308.363,3213.446177,0,2,0.944562932,2987.78236,3213.446177,0.328330423,0.929775137,3,0,0,0,0,5,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,4.724346183,0,0,0,0,8.404750226,0,0,0,-0.565600015,0.37704932,0,0,0,0,0,0,5.36470742,0,0,0,3.864814815,0,0,-0.573472222,0,0,0,23.29273306,0,0,0,0,0,0,475.55,CNC(NC)=C(\C(SC)=N\C(=O)C1=CC=CC=C1)N(=O)=O
